YGR036C	YDL214C	1
YGR246C	YDL175C	1
YGR246C	YDR501W	1
YGR246C	YDL113C	1
YGR246C	YNR058W	1
YGR246C	YDR168W	1
YGR246C	YPR130C	1
YGR246C	YKL108W	1
YGR246C	YPR047W	1
YGR246C	YMR110C	1
YGR246C	YDR235W	1
YGR246C	YPR133C	1
YGR246C	YGR112W	1
YGR246C	YBR273C	1
YGR246C	YDL112W	1
YGR246C	YBL034C	1
YGR246C	YBR221C	1
YGR246C	YPR133WA	1
YGR246C	YDR185C	1
YGR246C	YER082C	1
YGR246C	YOR350C	1
YGR246C	YDL216C	1
YGR246C	YGR247W	1
YGR246C	YDR303C	1
YGR246C	YHL009WA	1
YGR246C	YAL058CA	1
YGR246C	YBR274W	1
YGR246C	YNR057C	1
YGR246C	YAL056W	1
YGR246C	YCR030C	1
YGR246C	YDR228C	1
YGR246C	YFR049W	1
YGR246C	YHR058C	1
YGR246C	YER162C	1
YGR246C	YDR229W	1
YGR246C	YHL017W	1
YGR246C	YPL243W	1
YGR246C	YHR002W	1
YGR246C	YNL261W	1
YGR246C	YPR045C	1
YGR246C	YBL025W	1
YGR246C	YFL044C	1
YGR246C	YDR241W	1
YGR246C	YDL176W	1
YGR246C	YDL231C	1
YGR246C	YDR451C	1
YGR246C	YBR294W	1
YGR246C	YHR059W	1
YGR246C	YDL230W	1
YGR246C	YER139C	1
YGR246C	YER140W	1
YGR246C	YLL067C	1
YGR246C	YLR089C	1
YGR246C	YMR231W	1
YGR246C	YDL107W	1
YGR246C	YPR046W	1
YGR246C	YDR246W	1
YGR246C	YDR161W	1
YGR246C	YIR018W	1
YGR246C	YLR272C	1
YGR246C	YDL160C	1
YGR246C	YLL066C	1
YGR246C	YGL096W	1
YGR246C	YLL065W	1
YGR246C	YHL048W	1
YGR246C	YMR016C	1
YGR246C	YIL177C	1
YGR246C	YHL049C	1
YGR246C	YNL339C	1
YGR246C	YPL283C	1
YGR246C	YNL336W	1
YGR246C	YLR462W	1
YGR246C	YEL074W	1
YGR246C	YDR544C	1
YGR246C	YMR182C	1
YGR246C	YNL337W	1
YGR246C	YML113W	1
YGR246C	YGL013C	1
YGR246C	YPR202W	1
YGR246C	YDL083C	1
YGR246C	YHR091C	1
YGR246C	YGR296W	1
YGR246C	YBL111C	1
YGR246C	YDL170W	1
YGR246C	YLR467W	1
YGR246C	YLR465C	1
YGR246C	YER189W	1
YGR246C	YBR182C	1
YGR246C	YIL174W	1
YGR246C	YPL248C	1
YGR246C	YBL109W	1
YGR246C	YBL113C	1
YGR246C	YKR034W	1
YGR246C	YCR041W	1
YGR246C	YJL056C	1
YGR246C	YCL065W	1
YGR246C	YCR040W	1
YGR246C	YBR057C	1
YGR246C	YCR105W	1
YGR246C	YIL101C	1
YGR246C	YER190W	1
YGR246C	YPR196W	1
YGR246C	YOR138C	1
YGR246C	YIL002WA	1
YGR246C	YLR098C	1
YGR246C	YMR135WA	1
YGR246C	YNL294C	1
YGR246C	YKR105C	1
YGR246C	YKR106W	1
YGR246C	YKL209C	1
YGR246C	YPR199C	1
YGR246C	YCR107W	1
YGR246C	YLR466W	1
YGR246C	YJR149W	1
YGR246C	YLR464W	1
YGR246C	YHL045W	1
YGR246C	YJL188C	1
YGR246C	YGR166W	1
YGR246C	YHL046C	1
YGR246C	YPL187W	1
YGR246C	YHL024W	1
YGR246C	YHR193C	1
YGR246C	YLR082C	1
YGR246C	YGL158W	1
YGR246C	YNL078W	1
YGR246C	YNR016C	1
YGR246C	YPR203W	1
YGR246C	YPR002CA	1
YGR246C	YLR162WA	1
YGR246C	YMR324C	1
YGR246C	YIL018W	1
YGR246C	YIR029W	1
YGR246C	YCR097W	1
YGR246C	YIL133C	1
YGR246C	YOR319W	1
YGR246C	YPR065W	1
YGR246C	YOR318C	1
YGR246C	YJL219W	1
YGR246C	YBL045C	1
YGR246C	YPR109W	1
YGR246C	YNL288W	1
YGR246C	YIL099W	1
YGR246C	YBL043W	1
YGR246C	YCL052C	1
YGR246C	YDR366C	1
YGR246C	YPL281C	1
YGR246C	YBL018C	1
YGR246C	YOL164W	1
YGR246C	YPL197C	1
YGR246C	YPL280W	1
YGR246C	YPL196W	1
YGR246C	YIL095W	1
YGR246C	YGL033W	1
YGR246C	YNL073W	1
YGR246C	YPR028W	1
YGR246C	YKL162CA	1
YGR246C	YOL146W	1
YGR246C	YIL096C	1
YGR246C	YLR038C	1
YGR246C	YBR073W	1
YGR246C	YNL236W	1
YGR246C	YJL213W	1
YGR246C	YCL051W	1
YGR246C	YML048WA	1
YGR246C	YDL244W	1
YGR246C	YPR010C	1
YGR246C	YNL074C	1
YGR246C	YLR290C	1
YGR246C	YGL156W	1
YGR246C	YKR096W	1
YGR246C	YGL225W	1
YGR246C	YBR183W	1
YGR246C	YOL156W	1
YGR246C	YMR087W	1
YGR246C	YOR178C	1
YGR246C	YJL221C	1
YGR246C	YIL119C	1
YGR246C	YJR159W	1
YGR246C	YIL118W	1
YGR246C	YDL246C	1
YGR246C	YDL245C	1
YGR246C	YEL040W	1
YGR246C	YJR158W	1
YGR246C	YER028C	1
YGR246C	YEL070W	1
YGR246C	YGR146C	1
YGR246C	YMR013WA	1
YGR246C	YPR126C	1
YGR246C	YIR020WB	1
YGR246C	YKL043W	1
YGR246C	YOR113W	1
YGR246C	YBL029CA	1
YGR246C	YPR013C	1
YGR246C	YKL110C	1
YGR246C	YJR094C	1
YGR246C	YAL040C	1
YGR246C	YFL062W	1
YGR246C	YIL171W	1
YGR246C	YDR442W	1
YGR246C	YDR441C	1
YGR246C	YIL170W	1
YGR246C	YER045C	1
YGR246C	YEL076CA	1
YGR246C	YDR089W	1
YGR246C	YBL030C	1
YGR246C	YDL149W	1
YGR246C	YMR017W	1
YGR246C	YMR319C	1
YGR246C	YLR023C	1
YGR246C	YOR355W	1
YGR246C	YMR014W	1
YGR246C	YPL089C	1
YGR246C	YJL106W	1
YGR246C	YDR043C	1
YGR246C	YEL069C	1
YGR246C	YNL087W	1
YGR246C	YMR136W	1
YGR246C	YGL162W	1
YGR246C	YGL001C	1
YGR246C	YAL063C	1
YGR246C	YDR343C	1
YGR246C	YDL048C	1
YGR246C	YOR050C	1
YGR246C	YOR107W	1
YGR246C	YJL214W	1
YGR246C	YJL216C	1
YGR246C	YBR069C	1
YGR246C	YKL044W	1
YGR246C	YOR179C	1
YGR246C	YOR049C	1
YGR246C	YAL064W	1
YGR246C	YIR013C	1
YGR246C	YBR018C	1
YGR246C	YDR133C	1
YGR246C	YOR030W	1
YGR246C	YKL096W	1
YGR246C	YNL167C	1
YGR246C	YHL041W	1
YGR246C	YDR040C	1
YGR246C	YML131W	1
YGR246C	YEL001C	1
YGR246C	YER001W	1
YGR246C	STA1	1
YGR246C	YOR354C	1
YGR246C	YIL122W	1
YGR246C	YMR173WA	1
YGR246C	YFL034W	1
YGR246C	YHL034C	1
YGR246C	YDL115C	1
YGR246C	YOL151W	1
YGR246C	YLR121C	1
YGR246C	YER046W	1
YGR246C	YJL105W	1
YGR246C	YDR332W	1
YGR246C	YHR160C	1
YGR246C	YHR081W	1
YGR246C	YDR536W	1
YGR246C	YJL108C	1
YGR246C	YMR150C	1
YGR246C	YIL012W	1
YGR246C	YOR181W	1
YGR246C	YAR029W	1
YGR246C	YBR025C	1
YGR246C	YLR241W	1
YGR246C	YMR056C	1
YGR246C	YMR172CA	1
YGR246C	YBR157C	1
YGR246C	YIL056W	1
YGR246C	YKR075C	1
YGR246C	YDR009W	1
YGR246C	YBR019C	1
YGR246C	YBR101C	1
YGR246C	YLR042C	1
YGR246C	YHR092C	1
YGR246C	YBR020W	1
YGR246C	YDR282C	1
YGR246C	YKL038W	1
YGR246C	YHR094C	1
YGR246C	YDR345C	1
YGR246C	YHR043C	1
YGR246C	YBR050C	1
YGR246C	YKL032C	1
YGR246C	YAL064CA	1
YGR246C	YBL087C	1
YGR246C	YJR101W	1
YGR246C	YBR007C	1
YGR246C	YDL247W	1
YGR246C	YOR313C	1
YGR246C	YIL015CA	1
YGR246C	YHR023W	1
YGR246C	YBR202W	1
YGR246C	YOL160W	1
YGR246C	YLL043W	1
YGR246C	YGR075C	1
YGR246C	YNL040W	1
YGR246C	YIR041W	1
YGR246C	YLR296W	1
YGR246C	YDL034W	1
YGR246C	YNL097C	1
YGR246C	YDL151C	1
YGR246C	YER034W	1
YGR246C	YDR129C	1
YGR246C	YDL205C	1
YGR246C	YKL069W	1
YGR246C	YIL020C	1
YGR246C	YKL090W	1
YGR246C	YIL129C	1
YGR246C	YAR019C	1
YGR246C	YDL242W	1
YGR246C	YOL147C	1
YGR246C	YML071C	1
YGR246C	YIL128W	1
YGR246C	YHR086WA	1
YGR246C	YGL134W	1
YGR246C	YDR007W	1
YGR246C	YOR019W	1
YGR246C	YML111W	1
YGR246C	YPL058C	1
YGR246C	YOR269W	1
YGR246C	YDL036C	1
YGR246C	YOL161C	1
YGR246C	YLR295C	1
YGR246C	YNL041C	1
YGR246C	YHR087W	1
YGR246C	YDR300C	1
YGR246C	YOR268C	1
YGR246C	YJL012C	1
YMR231W	YPR047W	1
YMR231W	YDR235W	1
YMR231W	YBR273C	1
YMR231W	YBR221C	1
YMR231W	YBL025W	1
YMR231W	YFL044C	1
YMR231W	YLL067C	1
YMR231W	YCR065W	1
YMR231W	YLL065W	1
YMR231W	YHL049C	1
YMR231W	YLR460C	1
YMR231W	YPR202W	1
YMR231W	YBR182C	1
YMR231W	YCR041W	1
YMR231W	YCR040W	1
YMR231W	YCR105W	1
YMR231W	YNL293W	1
YMR231W	YPR203W	1
YMR231W	YCR097W	1
YMR231W	YOR319W	1
YMR231W	YOR318C	1
YMR231W	YBL045C	1
YMR231W	YNL073W	1
YMR231W	YIL096C	1
YMR231W	YDL244W	1
YMR231W	YPR010C	1
YMR231W	YBR183W	1
YMR231W	YOL156W	1
YMR231W	YEL070W	1
YMR231W	YDR089W	1
YMR231W	YMR017W	1
YMR231W	YMR014W	1
YMR231W	YPL089C	1
YMR231W	YEL069C	1
YMR231W	YMR135C	1
YMR231W	YDR343C	1
YMR231W	YOR050C	1
YMR231W	YJL216C	1
YMR231W	YBR069C	1
YMR231W	YAL064W	1
YMR231W	YDR133C	1
YMR231W	YKL096W	1
YMR231W	YHL041W	1
YMR231W	YNL178W	1
YMR231W	YER001W	1
YMR231W	YDL115C	1
YMR231W	YHR081W	1
YMR231W	YDR536W	1
YMR231W	YER096W	1
YMR231W	YHR092C	1
YMR231W	YHR094C	1
YMR231W	YBR050C	1
YMR231W	YGR075C	1
YMR231W	YIR041W	1
YMR231W	YLR296W	1
YMR231W	YPL058C	1
YDL160C	YNR058W	1
YDL160C	YDR168W	1
YDL160C	YPR047W	1
YDL160C	YDR235W	1
YDL160C	YBR273C	1
YDL160C	YBR221C	1
YDL160C	YDR185C	1
YDL160C	YHL009WA	1
YDL160C	YHR002W	1
YDL160C	YBR042C	1
YDL160C	YBL025W	1
YDL160C	YFL044C	1
YDL160C	YDL231C	1
YDL160C	YDR451C	1
YDL160C	YBR294W	1
YDL160C	YLL067C	1
YDL160C	YCR065W	1
YDL160C	YLR089C	1
YDL160C	YDR161W	1
YDL160C	YML133C	1
YDL160C	YLL066C	1
YDL160C	YLL065W	1
YDL160C	YMR016C	1
YDL160C	YHL049C	1
YDL160C	YLR460C	1
YDL160C	YNL339C	1
YDL160C	YNL336W	1
YDL160C	YEL074W	1
YDL160C	YDR544C	1
YDL160C	YGL013C	1
YDL160C	YPR202W	1
YDL160C	YGR296W	1
YDL160C	YBL111C	1
YDL160C	YLR463C	1
YDL160C	YLR465C	1
YDL160C	YER189W	1
YDL160C	YBR182C	1
YDL160C	YCR041W	1
YDL160C	YCR039C	1
YDL160C	YCR040W	1
YDL160C	YBR057C	1
YDL160C	YCR105W	1
YDL160C	YPR196W	1
YDL160C	YKR105C	1
YDL160C	YNL293W	1
YDL160C	YLR464W	1
YDL160C	YHL046C	1
YDL160C	YLR082C	1
YDL160C	YNL079C	1
YDL160C	YPR203W	1
YDL160C	YIL018W	1
YDL160C	YCR097W	1
YDL160C	YHL039W	1
YDL160C	YKR102W	1
YDL160C	YOR319W	1
YDL160C	YOR318C	1
YDL160C	YBL045C	1
YDL160C	YNL288W	1
YDL160C	YNR017W	1
YDL160C	YNL073W	1
YDL160C	YPR028W	1
YDL160C	YOL146W	1
YDL160C	YIL096C	1
YDL160C	YOR307C	1
YDL160C	YNL236W	1
YDL160C	YJL213W	1
YDL160C	YDL244W	1
YDL160C	YPR010C	1
YDL160C	YGL156W	1
YDL160C	YGL225W	1
YDL160C	YBR183W	1
YDL160C	YOL156W	1
YDL160C	YDR259C	1
YDL160C	YIL118W	1
YDL160C	YDL246C	1
YDL160C	YEL070W	1
YDL160C	YMR013WA	1
YDL160C	YOR113W	1
YDL160C	YOL121C	1
YDL160C	YIL171W	1
YDL160C	YEL076CA	1
YDL160C	YDR089W	1
YDL160C	YMR017W	1
YDL160C	YMR014W	1
YDL160C	YPL089C	1
YDL160C	YEL069C	1
YDL160C	YMR135C	1
YDL160C	YGL001C	1
YDL160C	YAL063C	1
YDL160C	YDR343C	1
YDL160C	YDL048C	1
YDL160C	YOR050C	1
YDL160C	YOR107W	1
YDL160C	YJL216C	1
YDL160C	YIL013C	1
YDL160C	YBR069C	1
YDL160C	YAL064W	1
YDL160C	YIR013C	1
YDL160C	YDR133C	1
YDL160C	YKL096W	1
YDL160C	YHL041W	1
YDL160C	YDR040C	1
YDL160C	YML131W	1
YDL160C	YNL178W	1
YDL160C	YER001W	1
YDL160C	YIL122W	1
YDL160C	YMR173WA	1
YDL160C	YOR140W	1
YDL160C	YFL034W	1
YDL160C	YDL115C	1
YDL160C	YHR160C	1
YDL160C	YHR081W	1
YDL160C	YDR536W	1
YDL160C	YMR150C	1
YDL160C	YDR535C	1
YDL160C	YER096W	1
YDL160C	YOR181W	1
YDL160C	YBR025C	1
YDL160C	YMR172CA	1
YDL160C	YBR157C	1
YDL160C	YIL056W	1
YDL160C	YDR516C	1
YDL160C	YIL162W	1
YDL160C	YBR019C	1
YDL160C	YHR092C	1
YDL160C	YHR094C	1
YDL160C	YBR050C	1
YDL160C	YOR153W	1
YDL160C	YJR101W	1
YDL160C	YHR023W	1
YDL160C	YER033C	1
YDL160C	YGR075C	1
YDL160C	YIR041W	1
YDL160C	YLR296W	1
YDL160C	YNL097C	1
YDL160C	YDL151C	1
YDL160C	YDL205C	1
YDL160C	STA3	1
YDL160C	YDL037C	1
YDL160C	YPL160W	1
YDL160C	YOL023W	1
YDL160C	YAR019C	1
YDL160C	YOL078W	1
YDL160C	YPL058C	1
YDL160C	YOR269W	1
YDL160C	YNL041C	1
YDL160C	YCR073C	1
YDL160C	YCR028C	1
YDL160C	YJL012C	1
YNL079C	YDL214C	1
YHL039W	YDL214C	1
YCL052C	YDL175C	1
YCL052C	YDR501W	1
YCL052C	YDL113C	1
YCL052C	YGL113W	1
YCL052C	YNR058W	1
YCL052C	YDR168W	1
YCL052C	YDR063W	1
YCL052C	YPR130C	1
YCL052C	YKL108W	1
YCL052C	YPR047W	1
YCL052C	YMR110C	1
YCL052C	YDR235W	1
YCL052C	YER104W	1
YCL052C	YPR133C	1
YCL052C	YGR112W	1
YCL052C	YBR273C	1
YCL052C	YDL112W	1
YCL052C	YBL034C	1
YCL052C	YGR246C	1
YCL052C	YBR221C	1
YCL052C	YPR133WA	1
YCL052C	YDR185C	1
YCL052C	YER082C	1
YCL052C	YOR350C	1
YCL052C	YDL216C	1
YCL052C	YGR247W	1
YCL052C	YDR303C	1
YCL052C	YHL009WA	1
YCL052C	YJR041C	1
YCL052C	YAL058CA	1
YCL052C	YBR274W	1
YCL052C	YNR057C	1
YCL052C	YAL056W	1
YCL052C	YCR030C	1
YCL052C	YDR228C	1
YCL052C	YFR049W	1
YCL052C	YNR031C	1
YCL052C	YEL058W	1
YCL052C	YHR058C	1
YCL052C	YER162C	1
YCL052C	YDR229W	1
YCL052C	YHL017W	1
YCL052C	YPL243W	1
YCL052C	YHR002W	1
YCL052C	YNL261W	1
YCL052C	YPR045C	1
YCL052C	YBR042C	1
YCL052C	YBL025W	1
YCL052C	YFL044C	1
YCL052C	YER007W	1
YCL052C	YDR241W	1
YCL052C	YGR127W	1
YCL052C	YDL176W	1
YCL052C	YDL231C	1
YCL052C	YNR032W	1
YCL052C	YDR451C	1
YCL052C	YBR294W	1
YCL052C	YHR059W	1
YCL052C	YDL230W	1
YCL052C	YER139C	1
YCL052C	YIL048W	1
YCL052C	YDL142C	1
YCL052C	YER140W	1
YCL052C	YDR287W	1
YCL052C	YDR286C	1
YCL052C	YLL067C	1
YCL052C	YCR065W	1
YCL052C	YLR089C	1
YCL052C	YMR231W	1
YCL052C	YDL107W	1
YCL052C	YBL071C	1
YCL052C	YAR042W	1
YCL052C	YHR132C	1
YCL052C	YPR046W	1
YCL052C	YDR246W	1
YCL052C	YDR161W	1
YCL052C	YIR018W	1
YCL052C	YLR272C	1
YCL052C	YDL160C	1
YCL052C	YDL159W	1
YCL052C	YPR074C	1
YCL052C	YML133C	1
YCL052C	YML132W	1
YCL052C	YLL066C	1
YCL052C	YGL096W	1
YCL052C	YLL065W	1
YCL052C	YNL338W	1
YCL052C	YHL048W	1
YCL052C	YMR016C	1
YCL052C	YGR149W	1
YCL052C	YIL177C	1
YCL052C	YGR148C	1
YCL052C	YHL049C	1
YCL052C	YLR460C	1
YCL052C	YNL339C	1
YCL052C	YPL283C	1
YCL052C	YNL336W	1
YCL052C	YLR462W	1
YCL052C	YEL074W	1
YCL052C	YDR544C	1
YCL052C	YDR545W	1
YCL052C	YMR182C	1
YCL052C	YNL337W	1
YCL052C	YML113W	1
YCL052C	YGL013C	1
YCL052C	YPR202W	1
YCL052C	YDL083C	1
YCL052C	YHR091C	1
YCL052C	YJL110C	1
YCL052C	YGR296W	1
YCL052C	YBL111C	1
YCL052C	YDL170W	1
YCL052C	YLR463C	1
YCL052C	YLR467W	1
YCL052C	YLR465C	1
YCL052C	YER189W	1
YCL052C	YBR182C	1
YCL052C	YIL174W	1
YCL052C	YER188CA	1
YCL052C	YBL112C	1
YCL052C	YPL248C	1
YCL052C	YBL109W	1
YCL052C	YBL113C	1
YCL052C	YKR034W	1
YCL052C	YCR041W	1
YCL052C	YCR039C	1
YCL052C	YJL056C	1
YCL052C	YCL065W	1
YCL052C	YCR040W	1
YCL052C	YBR057C	1
YCL052C	YCR105W	1
YCL052C	YIL101C	1
YCL052C	YER190W	1
YCL052C	YCL066W	1
YCL052C	YCL067C	1
YCL052C	YPR196W	1
YCL052C	YJR044C	1
YCL052C	YIL002WA	1
YCL052C	YLR098C	1
YCL052C	YMR135WA	1
YCL052C	YNL294C	1
YCL052C	YKR105C	1
YCL052C	YKR106W	1
YCL052C	YNL293W	1
YCL052C	YKL209C	1
YCL052C	YPR199C	1
YCL052C	YCR107W	1
YCL052C	YLR466W	1
YCL052C	YJR149W	1
YCL052C	YDL223C	1
YCL052C	YLR464W	1
YCL052C	YHL045W	1
YCL052C	YJL188C	1
YCL052C	YGR166W	1
YCL052C	YHL046C	1
YCL052C	YHL024W	1
YCL052C	YHR194W	1
YCL052C	YHR193C	1
YCL052C	YLR082C	1
YCL052C	YGL158W	1
YCL052C	YNL079C	1
YCL052C	YMR325W	1
YCL052C	YNL078W	1
YCL052C	YNR016C	1
YCL052C	YPR203W	1
YCL052C	YPR002CA	1
YCL052C	YLR162WA	1
YCL052C	YMR324C	1
YCL052C	YIL018W	1
YCL052C	YIR029W	1
YCL052C	YCR097W	1
YCL052C	YHL040C	1
YCL052C	YHL039W	1
YCL052C	YKR102W	1
YCL052C	YOR319W	1
YCL052C	YPR065W	1
YCL052C	YOR318C	1
YCL052C	YOL077WA	1
YCL052C	YJL219W	1
YCL052C	YBL045C	1
YCL052C	YPR109W	1
YCL052C	YNL288W	1
YCL052C	YIL099W	1
YCL052C	YNR017W	1
YCL052C	YBL043W	1
YCL052C	YIR020C	1
YCL052C	YDR366C	1
YCL052C	YPL281C	1
YCL052C	YBL018C	1
YCL052C	YOL164W	1
YCL052C	YPL197C	1
YCL052C	YAR002W	1
YCL052C	YPL280W	1
YCL052C	YPL196W	1
YCL052C	YJR156C	1
YCL052C	YDR277C	1
YCL052C	YHL021C	1
YCL052C	YAR068W	1
YCL052C	YJL042W	1
YCL052C	YIL095W	1
YCL052C	YGL034C	1
YCL052C	YGL033W	1
YCL052C	YNL073W	1
YCL052C	YPR028W	1
YCL052C	YKL162CA	1
YCL052C	YLR357W	1
YCL052C	YOL146W	1
YCL052C	YIL096C	1
YCL052C	YLR038C	1
YCL052C	YBR073W	1
YCL052C	YOR307C	1
YCL052C	YNL236W	1
YCL052C	YJL213W	1
YCL052C	YPR027C	1
YCL052C	YCL051W	1
YCL052C	YML048WA	1
YCL052C	YDL244W	1
YCL052C	YPR010C	1
YCL052C	YNL074C	1
YCL052C	YLR290C	1
YCL052C	YGL156W	1
YCL052C	YKR096W	1
YCL052C	YJR157W	1
YCL052C	YGL225W	1
YCL052C	YBR183W	1
YCL052C	YOL156W	1
YCL052C	YMR087W	1
YCL052C	YOR178C	1
YCL052C	YJL221C	1
YCL052C	YDR259C	1
YCL052C	YBL029W	1
YCL052C	YIL119C	1
YCL052C	YPL177C	1
YCL052C	YJR159W	1
YCL052C	YIL118W	1
YCL052C	YDL246C	1
YCL052C	YDL245C	1
YCL052C	YEL040W	1
YCL052C	YJR158W	1
YCL052C	YER028C	1
YCL052C	YEL070W	1
YCL052C	YGR146C	1
YCL052C	YMR013WA	1
YCL052C	YPR126C	1
YCL052C	YIR020WB	1
YCL052C	YKL043W	1
YCL052C	YIR021W	1
YCL052C	YOR113W	1
YCL052C	YBL029CA	1
YCL052C	YPR013C	1
YCL052C	YIR019C	1
YCL052C	YKL110C	1
YCL052C	YJR094C	1
YCL052C	YAL040C	1
YCL052C	YFL062W	1
YCL052C	YOL121C	1
YCL052C	YIL171W	1
YCL052C	YIL172C	1
YCL052C	YHL027W	1
YCL052C	YDR442W	1
YCL052C	YDR441C	1
YCL052C	YIL170W	1
YCL052C	YER045C	1
YCL052C	YEL076CA	1
YCL052C	YEL076C	1
YCL052C	YDR089W	1
YCL052C	YBL030C	1
YCL052C	YDL149W	1
YCL052C	YMR017W	1
YCL052C	YMR319C	1
YCL052C	YLR023C	1
YCL052C	YOR355W	1
YCL052C	YMR014W	1
YCL052C	YPL089C	1
YCL052C	YJL106W	1
YCL052C	YCR018CA	1
YCL052C	YDR043C	1
YCL052C	YDR077W	1
YCL052C	YLR413W	1
YCL052C	YEL069C	1
YCL052C	YNL087W	1
YCL052C	YMR136W	1
YCL052C	YGL162W	1
YCL052C	YMR135C	1
YCL052C	YGL001C	1
YCL052C	YAL063C	1
YCL052C	YDR343C	1
YCL052C	YDL048C	1
YCL052C	YOR050C	1
YCL052C	YOR107W	1
YCL052C	YJL214W	1
YCL052C	YEL066W	1
YCL052C	YGL259W	1
YCL052C	YJL216C	1
YCL052C	YIL013C	1
YCL052C	YBR069C	1
YCL052C	YPL230W	1
YCL052C	YKL044W	1
YCL052C	YOR179C	1
YCL052C	YOR049C	1
YCL052C	YAL064W	1
YCL052C	YIR013C	1
YCL052C	YBR018C	1
YCL052C	YDR133C	1
YCL052C	YOR030W	1
YCL052C	YKL096W	1
YCL052C	YNL167C	1
YCL052C	YHL041W	1
YCL052C	YDR040C	1
YCL052C	YML131W	1
YCL052C	YNL178W	1
YCL052C	YEL001C	1
YCL052C	YER001W	1
YCL052C	STA1	1
YCL052C	YOR354C	1
YCL052C	YIL122W	1
YCL052C	YMR173WA	1
YCL052C	YOR140W	1
YCL052C	YHR138C	1
YCL052C	YFL034W	1
YCL052C	YHL034C	1
YCL052C	YDL115C	1
YCL052C	YOL151W	1
YCL052C	YLR121C	1
YCL052C	YER046W	1
YCL052C	YJL105W	1
YCL052C	YGR251W	1
YCL052C	YDR332W	1
YCL052C	YHR160C	1
YCL052C	YNL066W	1
YCL052C	YHR081W	1
YCL052C	YDR536W	1
YCL052C	YJL108C	1
YCL052C	YMR150C	1
YCL052C	YDR535C	1
YCL052C	YIL012W	1
YCL052C	YHR080C	1
YCL052C	YER096W	1
YCL052C	YOR181W	1
YCL052C	YAR029W	1
YCL052C	YBR025C	1
YCL052C	YLR241W	1
YCL052C	YMR056C	1
YCL052C	YDR309C	1
YCL052C	YMR172CA	1
YCL052C	YBR157C	1
YCL052C	YIL056W	1
YCL052C	YKR075C	1
YCL052C	YGL209W	1
YCL052C	YDR009W	1
YCL052C	YDR516C	1
YCL052C	YIL162W	1
YCL052C	YBR019C	1
YCL052C	YBR101C	1
YCL052C	YLR042C	1
YCL052C	YHR092C	1
YCL052C	YBR020W	1
YCL052C	YML051W	1
YCL052C	YDR282C	1
YCL052C	YKL038W	1
YCL052C	YHR094C	1
YCL052C	YDR345C	1
YCL052C	YHR043C	1
YCL052C	YBR050C	1
YCL052C	YOR153W	1
YCL052C	YKL032C	1
YCL052C	YAL064CA	1
YCL052C	YMR260C	1
YCL052C	YBL087C	1
YCL052C	YJR101W	1
YCL052C	YBR007C	1
YCL052C	YDL247W	1
YCL052C	YOR313C	1
YCL052C	YIL015CA	1
YCL052C	YHR023W	1
YCL052C	YBR202W	1
YCL052C	YHR022C	1
YCL052C	YER033C	1
YCL052C	YOL160W	1
YCL052C	YLL043W	1
YCL052C	YGR075C	1
YCL052C	YIR041W	1
YCL052C	YLR296W	1
YCL052C	YDL034W	1
YCL052C	YNL097C	1
YCL052C	YCL074W	1
YCL052C	YDL151C	1
YCL052C	YER034W	1
YCL052C	YDR129C	1
YCL052C	YDL205C	1
YCL052C	YKL069W	1
YCL052C	YIL020C	1
YCL052C	STA3	1
YCL052C	YDL037C	1
YCL052C	YKL090W	1
YCL052C	YPL160W	1
YCL052C	YIL129C	1
YCL052C	YOL023W	1
YCL052C	YAR019C	1
YCL052C	YPL161C	1
YCL052C	YMR239C	1
YCL052C	YOL147C	1
YCL052C	YML071C	1
YCL052C	YIL128W	1
YCL052C	YHR086WA	1
YCL052C	YGL134W	1
YCL052C	YDR007W	1
YCL052C	YOL078W	1
YCL052C	YOR019W	1
YCL052C	YML111W	1
YCL052C	YFL064C	1
YCL052C	YPL058C	1
YCL052C	YGR120C	1
YCL052C	YOR269W	1
YCL052C	YIL019W	1
YCL052C	YDL036C	1
YCL052C	YOL161C	1
YCL052C	YLR295C	1
YCL052C	YNL041C	1
YCL052C	YCR073C	1
YCL052C	YCR028C	1
YCL052C	YHR087W	1
YCL052C	YDR300C	1
YCL052C	YOR268C	1
YCL052C	YJL012C	1
YPL208W	YDL214C	1
YER001W	YDL214C	1
YIL129C	YDL214C	1
